,name,sensors_types
9095,Samsung Galaxy C5 Pro,fingerprint
9096,Samsung Galaxy C5 Pro,accelerometer
9097,Samsung Galaxy C5 Pro,gyro
9098,Samsung Galaxy C5 Pro,proximity
9099,Samsung Galaxy C5 Pro,compass
9100,Samsung Galaxy J1 mini prime,accelerometer
9101,Samsung Galaxy C7 Pro,fingerprint
9102,Samsung Galaxy C7 Pro,accelerometer
9103,Samsung Galaxy C7 Pro,gyro
9104,Samsung Galaxy C7 Pro,proximity
9105,Samsung Galaxy C7 Pro,compass
9106,Samsung Galaxy J3 Emerge,accelerometer
9107,Samsung Galaxy J3 Emerge,gyro
9108,Samsung Galaxy J3 Emerge,proximity
9109,Samsung Galaxy J3 Emerge,compass
9110,Samsung Galaxy A7 (2017),fingerprint
9111,Samsung Galaxy A7 (2017),accelerometer
9112,Samsung Galaxy A7 (2017),gyro
9113,Samsung Galaxy A7 (2017),proximity
9114,Samsung Galaxy A7 (2017),compass
9115,Samsung Galaxy A7 (2017),barometer
9116,Samsung Galaxy A5 (2017),fingerprint
9117,Samsung Galaxy A5 (2017),accelerometer
9118,Samsung Galaxy A5 (2017),gyro
9119,Samsung Galaxy A5 (2017),proximity
9120,Samsung Galaxy A5 (2017),compass
9121,Samsung Galaxy A5 (2017),barometer
9122,Samsung Galaxy J2 Prime,accelerometer
9123,Samsung Galaxy J2 Prime,proximity
9124,Samsung Galaxy A3 (2017),fingerprint
9125,Samsung Galaxy A3 (2017),accelerometer
9126,Samsung Galaxy A3 (2017),gyro
9127,Samsung Galaxy A3 (2017),proximity
9128,Samsung Galaxy A3 (2017),compass
9129,Samsung Galaxy A3 (2017),barometer
9130,Samsung Galaxy Grand Prime Plus,accelerometer
9131,Samsung Galaxy Grand Prime Plus,proximity
9132,Samsung Galaxy C9 Pro,fingerprint
9133,Samsung Galaxy C9 Pro,accelerometer
9134,Samsung Galaxy C9 Pro,proximity
9135,Samsung Galaxy C9 Pro,compass
9136,Samsung Galaxy On7 (2016),fingerprint
9137,Samsung Galaxy On7 (2016),accelerometer
9138,Samsung Galaxy On7 (2016),proximity
9139,Samsung Galaxy On8,accelerometer
9140,Samsung Galaxy On8,proximity
9141,Samsung Galaxy A8 (2016),fingerprint
9142,Samsung Galaxy A8 (2016),accelerometer
9143,Samsung Galaxy A8 (2016),proximity
9144,Samsung Galaxy A8 (2016),compass
9145,Samsung Gear S3 classic,accelerometer
9146,Samsung Gear S3 classic,gyro
9147,Samsung Gear S3 classic,heart rate
9148,Samsung Gear S3 classic,barometer
9149,Samsung Galaxy J5 Prime,fingerprint
9150,Samsung Galaxy J5 Prime,accelerometer
9151,Samsung Galaxy J5 Prime,proximity
9152,Samsung Gear S3 frontier LTE,accelerometer
9153,Samsung Gear S3 frontier LTE,gyro
9154,Samsung Gear S3 frontier LTE,heart rate
9155,Samsung Gear S3 frontier LTE,barometer
9156,Samsung Z2,accelerometer
9157,Samsung Gear S3 frontier,accelerometer
9158,Samsung Gear S3 frontier,gyro
9159,Samsung Gear S3 frontier,heart rate
9160,Samsung Gear S3 frontier,barometer
9161,Samsung Galaxy J7 Prime,fingerprint
9162,Samsung Galaxy J7 Prime,accelerometer
9163,Samsung Galaxy J7 Prime,proximity
9164,Samsung Galaxy Note7,iris scanner
9165,Samsung Galaxy Note7,fingerprint
9166,Samsung Galaxy Note7,accelerometer
9167,Samsung Galaxy Note7,gyro
9168,Samsung Galaxy Note7,proximity
9169,Samsung Galaxy Note7,compass
9170,Samsung Galaxy Note7,barometer
9171,Samsung Galaxy Note7,heart rate
9172,Samsung Galaxy Note7,spo2
9173,Samsung Galaxy Note7 (USA),iris scanner
9174,Samsung Galaxy Note7 (USA),fingerprint
9175,Samsung Galaxy Note7 (USA),accelerometer
9176,Samsung Galaxy Note7 (USA),gyro
9177,Samsung Galaxy Note7 (USA),proximity
9178,Samsung Galaxy Note7 (USA),compass
9179,Samsung Galaxy Note7 (USA),barometer
9180,Samsung Galaxy Note7 (USA),heart rate
9181,Samsung Galaxy Note7 (USA),spo2
9182,Samsung Galaxy On5 Pro,accelerometer
9183,Samsung Galaxy On5 Pro,proximity
9184,Samsung Galaxy Tab J,accelerometer
9185,Samsung Galaxy J Max,accelerometer
9186,Samsung Galaxy J2 Pro (2016),accelerometer
9187,Samsung Galaxy J2 Pro (2016),proximity
9188,Samsung Galaxy On7 Pro,accelerometer
9189,Samsung Galaxy On7 Pro,proximity
9190,Samsung Galaxy Xcover 3 G389F,accelerometer
9191,Samsung Galaxy Xcover 3 G389F,proximity
9192,Samsung Galaxy Xcover 3 G389F,compass
9193,Samsung Z3 Corporate,accelerometer
9194,Samsung Z3 Corporate,proximity
9195,Samsung Galaxy S7 active,fingerprint
9196,Samsung Galaxy S7 active,accelerometer
9197,Samsung Galaxy S7 active,gyro
9198,Samsung Galaxy S7 active,proximity
9199,Samsung Galaxy S7 active,compass
9200,Samsung Galaxy S7 active,barometer
9201,Samsung Galaxy S7 active,heart rate
9202,Samsung Galaxy S7 active,spo2
9203,Samsung Galaxy J3 Pro,accelerometer
9204,Samsung Galaxy J3 Pro,proximity
9205,Samsung Galaxy C5,fingerprint
9206,Samsung Galaxy C5,accelerometer
9207,Samsung Galaxy C5,proximity
9208,Samsung Galaxy C5,compass
9209,Samsung Galaxy A9 Pro (2016),fingerprint
9210,Samsung Galaxy A9 Pro (2016),accelerometer
9211,Samsung Galaxy A9 Pro (2016),proximity
9212,Samsung Galaxy A9 Pro (2016),compass
9213,Samsung Galaxy J7 (2016),accelerometer
9214,Samsung Galaxy J7 (2016),proximity
9215,Samsung Galaxy C7,fingerprint
9216,Samsung Galaxy C7,accelerometer
9217,Samsung Galaxy C7,proximity
9218,Samsung Galaxy C7,compass
9219,Samsung Galaxy J5 (2016),accelerometer
9220,Samsung Galaxy J5 (2016),proximity
9221,Samsung Galaxy Tab A 7.0 (2016),accelerometer
9222,Samsung Galaxy Tab A 10.1 (2016),accelerometer
9223,Samsung Galaxy S7 edge,fingerprint
9224,Samsung Galaxy S7 edge,accelerometer
9225,Samsung Galaxy S7 edge,gyro
9226,Samsung Galaxy S7 edge,proximity
9227,Samsung Galaxy S7 edge,compass
9228,Samsung Galaxy S7 edge,barometer
9229,Samsung Galaxy S7 edge,heart rate
9230,Samsung Galaxy S7 edge,spo2
9231,Samsung Galaxy S7 edge (USA),fingerprint
9232,Samsung Galaxy S7 edge (USA),accelerometer
9233,Samsung Galaxy S7 edge (USA),gyro
9234,Samsung Galaxy S7 edge (USA),proximity
9235,Samsung Galaxy S7 edge (USA),compass
9236,Samsung Galaxy S7 edge (USA),barometer
9237,Samsung Galaxy S7 edge (USA),heart rate
9238,Samsung Galaxy S7 edge (USA),spo2
9239,Samsung Galaxy S7,fingerprint
9240,Samsung Galaxy S7,accelerometer
9241,Samsung Galaxy S7,gyro
9242,Samsung Galaxy S7,proximity
9243,Samsung Galaxy S7,compass
9244,Samsung Galaxy S7,barometer
9245,Samsung Galaxy S7,heart rate
9246,Samsung Galaxy S7,spo2
9247,Samsung Galaxy J1 Nxt,accelerometer
9248,Samsung Galaxy S7 (USA),fingerprint
9249,Samsung Galaxy S7 (USA),accelerometer
9250,Samsung Galaxy S7 (USA),gyro
9251,Samsung Galaxy S7 (USA),proximity
9252,Samsung Galaxy S7 (USA),compass
9253,Samsung Galaxy S7 (USA),barometer
9254,Samsung Galaxy S7 (USA),heart rate
9255,Samsung Galaxy S7 (USA),spo2
9256,Samsung Galaxy Tab E 8.0,accelerometer
9257,Samsung Gear S2 classic 3G,accelerometer
9258,Samsung Gear S2 classic 3G,gyro
9259,Samsung Gear S2 classic 3G,heart rate
9260,Samsung Gear S2 classic 3G,barometer
9261,Samsung Galaxy A7 (2016),fingerprint
9262,Samsung Galaxy A7 (2016),accelerometer
9263,Samsung Galaxy A7 (2016),proximity
9264,Samsung Galaxy A7 (2016),compass
9265,Samsung Galaxy J1 (2016),accelerometer
9266,Samsung Galaxy J1 (2016),proximity
9267,Samsung Galaxy A9 (2016),fingerprint
9268,Samsung Galaxy A9 (2016),accelerometer
9269,Samsung Galaxy A9 (2016),proximity
9270,Samsung Galaxy A9 (2016),compass
9271,Samsung Galaxy Express Prime,accelerometer
9272,Samsung Galaxy Express Prime,proximity
9273,Samsung Galaxy A3 (2016),accelerometer
9274,Samsung Galaxy A3 (2016),proximity
9275,Samsung Galaxy A3 (2016),compass
9276,Samsung Galaxy A5 (2016),fingerprint
9277,Samsung Galaxy A5 (2016),accelerometer
9278,Samsung Galaxy A5 (2016),proximity
9279,Samsung Galaxy A5 (2016),compass
9280,Samsung Galaxy J3 (2016),accelerometer
9281,Samsung Galaxy J3 (2016),proximity
9282,Samsung Galaxy On7,accelerometer
9283,Samsung Galaxy On7,proximity
9284,Samsung Galaxy On5,accelerometer
9285,Samsung Galaxy On5,proximity
9286,Samsung Galaxy View,accelerometer
9287,Samsung Z3,accelerometer
9288,Samsung Z3,proximity
9289,Samsung Galaxy J1 Ace,accelerometer
9290,Samsung Galaxy J1 Ace,proximity
9291,Samsung Gear S2 classic,accelerometer
9292,Samsung Gear S2 classic,gyro
9293,Samsung Gear S2 classic,heart rate
9294,Samsung Gear S2 classic,barometer
9295,Samsung Gear S2 3G,accelerometer
9296,Samsung Gear S2 3G,gyro
9297,Samsung Gear S2 3G,heart rate
9298,Samsung Gear S2 3G,barometer
9299,Samsung Gear S2,accelerometer
9300,Samsung Gear S2,gyro
9301,Samsung Gear S2,heart rate
9302,Samsung Gear S2,barometer
9303,Samsung Galaxy Note5,fingerprint
9304,Samsung Galaxy Note5,accelerometer
9305,Samsung Galaxy Note5,gyro
9306,Samsung Galaxy Note5,proximity
9307,Samsung Galaxy Note5,compass
9308,Samsung Galaxy Note5,barometer
9309,Samsung Galaxy Note5,heart rate
9310,Samsung Galaxy Note5,spo2
9311,Samsung Galaxy Note5 Duos,fingerprint
9312,Samsung Galaxy Note5 Duos,accelerometer
9313,Samsung Galaxy Note5 Duos,gyro
9314,Samsung Galaxy Note5 Duos,proximity
9315,Samsung Galaxy Note5 Duos,compass
9316,Samsung Galaxy Note5 Duos,barometer
9317,Samsung Galaxy Note5 Duos,heart rate
9318,Samsung Galaxy Note5 Duos,spo2
9319,Samsung Galaxy Note5 (USA),fingerprint
9320,Samsung Galaxy Note5 (USA),accelerometer
9321,Samsung Galaxy Note5 (USA),gyro
9322,Samsung Galaxy Note5 (USA),proximity
9323,Samsung Galaxy Note5 (USA),compass
9324,Samsung Galaxy Note5 (USA),barometer
9325,Samsung Galaxy Note5 (USA),heart rate
9326,Samsung Galaxy Note5 (USA),spo2
9327,Samsung Galaxy S6 edge+,fingerprint
9328,Samsung Galaxy S6 edge+,accelerometer
9329,Samsung Galaxy S6 edge+,gyro
9330,Samsung Galaxy S6 edge+,proximity
9331,Samsung Galaxy S6 edge+,compass
9332,Samsung Galaxy S6 edge+,barometer
9333,Samsung Galaxy S6 edge+,heart rate
9334,Samsung Galaxy S6 edge+,spo2
9335,Samsung Galaxy S6 edge+ (USA),fingerprint
9336,Samsung Galaxy S6 edge+ (USA),accelerometer
9337,Samsung Galaxy S6 edge+ (USA),gyro
9338,Samsung Galaxy S6 edge+ (USA),proximity
9339,Samsung Galaxy S6 edge+ (USA),compass
9340,Samsung Galaxy S6 edge+ (USA),barometer
9341,Samsung Galaxy S6 edge+ (USA),heart rate
9342,Samsung Galaxy S6 edge+ (USA),spo2
9343,Samsung Galaxy S6 edge+ Duos,fingerprint
9344,Samsung Galaxy S6 edge+ Duos,accelerometer
9345,Samsung Galaxy S6 edge+ Duos,gyro
9346,Samsung Galaxy S6 edge+ Duos,proximity
9347,Samsung Galaxy S6 edge+ Duos,compass
9348,Samsung Galaxy S6 edge+ Duos,barometer
9349,Samsung Galaxy S6 edge+ Duos,heart rate
9350,Samsung Galaxy S6 edge+ Duos,spo2
9351,Samsung Galaxy S5 Neo,accelerometer
9352,Samsung Galaxy S5 Neo,gyro
9353,Samsung Galaxy S5 Neo,proximity
9354,Samsung Galaxy S5 Neo,compass
9355,Samsung Galaxy S5 Neo,heart rate
9356,Samsung Galaxy S4 mini I9195I,accelerometer
9357,Samsung Galaxy S4 mini I9195I,gyro
9358,Samsung Galaxy S4 mini I9195I,proximity
9359,Samsung Galaxy S4 mini I9195I,compass
9360,Samsung Galaxy Folder,accelerometer
9361,Samsung Galaxy Folder,proximity
9362,Samsung Galaxy Tab S2 9.7,fingerprint
9363,Samsung Galaxy Tab S2 9.7,accelerometer
9364,Samsung Galaxy Tab S2 9.7,gyro
9365,Samsung Galaxy Tab S2 9.7,compass
9366,Samsung Galaxy Tab S2 8.0,fingerprint
9367,Samsung Galaxy Tab S2 8.0,accelerometer
9368,Samsung Galaxy Tab S2 8.0,gyro
9369,Samsung Galaxy Tab S2 8.0,proximity
9370,Samsung Galaxy Tab S2 8.0,compass
9371,Samsung Galaxy A8 Duos,fingerprint
9372,Samsung Galaxy A8 Duos,accelerometer
9373,Samsung Galaxy A8 Duos,proximity
9374,Samsung Galaxy A8 Duos,compass
9375,Samsung Galaxy A8,fingerprint
9376,Samsung Galaxy A8,accelerometer
9377,Samsung Galaxy A8,proximity
9378,Samsung Galaxy A8,compass
9379,Samsung Galaxy V Plus,accelerometer
9380,Samsung Galaxy J7 Nxt,accelerometer
9381,Samsung Galaxy J7 Nxt,proximity
9382,Samsung Galaxy J5,accelerometer
9383,Samsung Galaxy J5,proximity
9384,Samsung Galaxy J7,accelerometer
9385,Samsung Galaxy J7,proximity
9386,Samsung Galaxy Tab E 9.6,accelerometer
9387,Samsung Guru Plus ,nan
9388,Samsung Galaxy Tab 4 10.1 (2015),accelerometer
9389,Samsung Metro 360,nan
9390,Samsung Galaxy S6 active,accelerometer
9391,Samsung Galaxy S6 active,gyro
9392,Samsung Galaxy S6 active,proximity
9393,Samsung Galaxy S6 active,compass
9394,Samsung Galaxy S6 active,barometer
9395,Samsung Galaxy S6 active,heart rate
9396,Samsung Xcover 550,nan
9397,Samsung Galaxy Tab A 9.7 & S Pen,accelerometer
9398,Samsung Galaxy Tab A 9.7 & S Pen,compass
9399,Samsung Galaxy Tab A 8.0 & S Pen (2015),accelerometer
9400,Samsung Galaxy Tab A 9.7,accelerometer
9401,Samsung Galaxy Tab 3 V,accelerometer
9402,Samsung Galaxy Tab A 8.0 (2015),accelerometer
9403,Samsung Galaxy S6 edge (USA),fingerprint
9404,Samsung Galaxy S6 edge (USA),accelerometer
9405,Samsung Galaxy S6 edge (USA),gyro
9406,Samsung Galaxy S6 edge (USA),proximity
9407,Samsung Galaxy S6 edge (USA),compass
9408,Samsung Galaxy S6 edge (USA),barometer
9409,Samsung Galaxy S6 edge (USA),heart rate
9410,Samsung Galaxy S6 edge (USA),spo2
9411,Samsung Galaxy S6 edge,fingerprint
9412,Samsung Galaxy S6 edge,accelerometer
9413,Samsung Galaxy S6 edge,gyro
9414,Samsung Galaxy S6 edge,proximity
9415,Samsung Galaxy S6 edge,compass
9416,Samsung Galaxy S6 edge,barometer
9417,Samsung Galaxy S6 edge,heart rate
9418,Samsung Galaxy S6 edge,spo2
9419,Samsung Galaxy S6 (USA),fingerprint
9420,Samsung Galaxy S6 (USA),accelerometer
9421,Samsung Galaxy S6 (USA),gyro
9422,Samsung Galaxy S6 (USA),proximity
9423,Samsung Galaxy S6 (USA),compass
9424,Samsung Galaxy S6 (USA),barometer
9425,Samsung Galaxy S6 (USA),heart rate
9426,Samsung Galaxy S6 (USA),spo2
9427,Samsung Galaxy Xcover 3,accelerometer
9428,Samsung Galaxy Xcover 3,proximity
9429,Samsung Galaxy Xcover 3,compass
9430,Samsung Galaxy J1 4G,accelerometer
9431,Samsung Galaxy J1 4G,proximity
9432,Samsung Galaxy S6,fingerprint
9433,Samsung Galaxy S6,accelerometer
9434,Samsung Galaxy S6,gyro
9435,Samsung Galaxy S6,proximity
9436,Samsung Galaxy S6,compass
9437,Samsung Galaxy S6,barometer
9438,Samsung Galaxy S6,heart rate
9439,Samsung Galaxy S6,spo2
9440,Samsung Galaxy J1,accelerometer
9441,Samsung Galaxy J1,proximity
9442,Samsung Galaxy S6 Duos,fingerprint
9443,Samsung Galaxy S6 Duos,accelerometer
9444,Samsung Galaxy S6 Duos,gyro
9445,Samsung Galaxy S6 Duos,proximity
9446,Samsung Galaxy S6 Duos,compass
9447,Samsung Galaxy S6 Duos,barometer
9448,Samsung Galaxy S6 Duos,heart rate
9449,Samsung Galaxy S6 Duos,spo2
9450,Samsung Galaxy J2,accelerometer
9451,Samsung Galaxy J2,proximity
9452,Samsung Galaxy Tab 3 Lite 7.0 VE,accelerometer
9453,Samsung Galaxy A7 Duos,accelerometer
9454,Samsung Galaxy A7 Duos,proximity
9455,Samsung Galaxy A7 Duos,compass
9456,Samsung Z1,accelerometer
9457,Samsung Galaxy Grand Max,accelerometer
9458,Samsung Galaxy Grand Max,proximity
9459,Samsung Galaxy Grand Max,compass
9460,Samsung Galaxy E7,accelerometer
9461,Samsung Galaxy E7,proximity
9462,Samsung Galaxy E5,accelerometer
9463,Samsung Galaxy E5,proximity
9464,Samsung Galaxy Core Prime,accelerometer
9465,Samsung Galaxy Core Prime,proximity
9466,Samsung Galaxy A7,accelerometer
9467,Samsung Galaxy A7,proximity
9468,Samsung Galaxy A7,compass
9469,Samsung Galaxy A5 Duos,accelerometer
9470,Samsung Galaxy A5 Duos,proximity
9471,Samsung Galaxy A5 Duos,compass
9472,Samsung Galaxy A5,accelerometer
9473,Samsung Galaxy A5,proximity
9474,Samsung Galaxy A5,compass
9475,Samsung Galaxy A3,accelerometer
9476,Samsung Galaxy A3,proximity
9477,Samsung Galaxy A3,compass
9478,Samsung Galaxy A3 Duos,accelerometer
9479,Samsung Galaxy A3 Duos,proximity
9480,Samsung Galaxy A3 Duos,compass
9481,Samsung Galaxy S5 Plus,fingerprint
9482,Samsung Galaxy S5 Plus,accelerometer
9483,Samsung Galaxy S5 Plus,gyro
9484,Samsung Galaxy S5 Plus,proximity
9485,Samsung Galaxy S5 Plus,compass
9486,Samsung Galaxy S5 Plus,barometer
9487,Samsung Galaxy S5 Plus,gesture
9488,Samsung Galaxy S5 Plus,heart rate
9489,Samsung Galaxy Grand Prime Duos TV,accelerometer
9490,Samsung Galaxy Grand Prime Duos TV,proximity
9491,Samsung Galaxy Grand Prime Duos TV,compass
9492,Samsung Galaxy V,accelerometer
9493,Samsung Galaxy Grand Prime,accelerometer
9494,Samsung Galaxy Grand Prime,proximity
9495,Samsung Galaxy Grand Prime,compass
9496,Samsung Galaxy Ace Style LTE G357,accelerometer
9497,Samsung Galaxy Ace Style LTE G357,proximity
9498,Samsung Galaxy Pocket 2,nan
9499,Samsung Galaxy Note 4 Duos,fingerprint
9500,Samsung Galaxy Note 4 Duos,accelerometer
9501,Samsung Galaxy Note 4 Duos,gyro
9502,Samsung Galaxy Note 4 Duos,proximity
9503,Samsung Galaxy Note 4 Duos,compass
9504,Samsung Galaxy Note 4 Duos,barometer
9505,Samsung Galaxy Note 4 Duos,gesture
9506,Samsung Galaxy Note 4 Duos,uv
9507,Samsung Galaxy Note 4 Duos,heart rate
9508,Samsung Galaxy Note 4 Duos,spo2
9509,Samsung Galaxy Note Edge,fingerprint
9510,Samsung Galaxy Note Edge,accelerometer
9511,Samsung Galaxy Note Edge,gyro
9512,Samsung Galaxy Note Edge,proximity
9513,Samsung Galaxy Note Edge,compass
9514,Samsung Galaxy Note Edge,barometer
9515,Samsung Galaxy Note Edge,uv
9516,Samsung Galaxy Note Edge,heart rate
9517,Samsung Galaxy Note Edge,spo2
9518,Samsung Galaxy Note 4 (USA),fingerprint
9519,Samsung Galaxy Note 4 (USA),accelerometer
9520,Samsung Galaxy Note 4 (USA),gyro
9521,Samsung Galaxy Note 4 (USA),proximity
9522,Samsung Galaxy Note 4 (USA),compass
9523,Samsung Galaxy Note 4 (USA),barometer
9524,Samsung Galaxy Note 4 (USA),gesture
9525,Samsung Galaxy Note 4 (USA),uv
9526,Samsung Galaxy Note 4 (USA),heart rate
9527,Samsung Galaxy Note 4 (USA),spo2
9528,Samsung Galaxy Tab Active,accelerometer
9529,Samsung Galaxy Tab Active,gyro
9530,Samsung Galaxy Tab Active,compass
9531,Samsung Galaxy Tab Active LTE,accelerometer
9532,Samsung Galaxy Tab Active LTE,gyro
9533,Samsung Galaxy Tab Active LTE,compass
9534,Samsung Galaxy Note 4,fingerprint
9535,Samsung Galaxy Note 4,accelerometer
9536,Samsung Galaxy Note 4,gyro
9537,Samsung Galaxy Note 4,proximity
9538,Samsung Galaxy Note 4,compass
9539,Samsung Galaxy Note 4,barometer
9540,Samsung Galaxy Note 4,gesture
9541,Samsung Galaxy Note 4,uv
9542,Samsung Galaxy Note 4,heart rate
9543,Samsung Galaxy Note 4,spo2
9544,Samsung Gear S,accelerometer
9545,Samsung Gear S,gyro
9546,Samsung Gear S,proximity
9547,Samsung Gear S,compass
9548,Samsung Gear S,heart rate
9549,Samsung Gear S,barometer
9550,Samsung Gear S,uv light
9551,Samsung Galaxy Mega 2,accelerometer
9552,Samsung Galaxy Mega 2,gyro
9553,Samsung Galaxy Mega 2,proximity
9554,Samsung Galaxy Mega 2,compass
9555,Samsung Gear 2 Neo,accelerometer
9556,Samsung Gear 2 Neo,gyro
9557,Samsung Gear 2 Neo,heart rate
9558,Samsung Gear Live,accelerometer
9559,Samsung Gear Live,gyro
9560,Samsung Gear Live,heart rate
9561,Samsung Gear Live,compass
9562,Samsung Gear 2,accelerometer
9563,Samsung Gear 2,gyro
9564,Samsung Gear 2,heart rate
9565,Samsung Galaxy Alpha (S801),fingerprint
9566,Samsung Galaxy Alpha (S801),accelerometer
9567,Samsung Galaxy Alpha (S801),gyro
9568,Samsung Galaxy Alpha (S801),proximity
9569,Samsung Galaxy Alpha (S801),compass
9570,Samsung Galaxy Alpha (S801),heart rate
9571,Samsung Galaxy S5 LTE-A G901F,fingerprint
9572,Samsung Galaxy S5 LTE-A G901F,accelerometer
9573,Samsung Galaxy S5 LTE-A G901F,gyro
9574,Samsung Galaxy S5 LTE-A G901F,proximity
9575,Samsung Galaxy S5 LTE-A G901F,compass
9576,Samsung Galaxy S5 LTE-A G901F,barometer
9577,Samsung Galaxy S5 LTE-A G901F,gesture
9578,Samsung Galaxy S5 LTE-A G901F,heart rate
9579,Samsung Galaxy S5 mini Duos,fingerprint
9580,Samsung Galaxy S5 mini Duos,accelerometer
9581,Samsung Galaxy S5 mini Duos,gyro
9582,Samsung Galaxy S5 mini Duos,proximity
9583,Samsung Galaxy S5 mini Duos,compass
9584,Samsung Galaxy S5 mini Duos,heart rate
9585,Samsung Galaxy Gear,accelerometer
9586,Samsung Galaxy Gear,gyro
9587,Samsung Galaxy Avant,accelerometer
9588,Samsung Galaxy Avant,proximity
9589,Samsung Galaxy Avant,compass
9590,Samsung Galaxy S Duos 3,accelerometer
9591,Samsung Galaxy Alpha,fingerprint
9592,Samsung Galaxy Alpha,accelerometer
9593,Samsung Galaxy Alpha,gyro
9594,Samsung Galaxy Alpha,proximity
9595,Samsung Galaxy Alpha,compass
9596,Samsung Galaxy Alpha,heart rate
9597,Samsung Metro 312,nan
9598,Samsung Galaxy Tab 4 8.0 (2015),accelerometer
9599,Samsung Guru Music 2,nan
9600,Samsung Galaxy S5 mini,fingerprint
9601,Samsung Galaxy S5 mini,accelerometer
9602,Samsung Galaxy S5 mini,gyro
9603,Samsung Galaxy S5 mini,proximity
9604,Samsung Galaxy S5 mini,compass
9605,Samsung Galaxy S5 mini,heart rate
9606,Samsung Galaxy Ace NXT,accelerometer
9607,Samsung Galaxy Star 2 Plus,accelerometer
9608,Samsung Galaxy Ace 4,accelerometer
9609,Samsung Galaxy Young 2,accelerometer
9610,Samsung Galaxy Ace 4 LTE G313,accelerometer
9611,Samsung Galaxy Star 2,accelerometer
9612,Samsung Galaxy S5 Sport,accelerometer
9613,Samsung Galaxy S5 Sport,gyro
9614,Samsung Galaxy S5 Sport,proximity
9615,Samsung Galaxy S5 Sport,compass
9616,Samsung Galaxy S5 Sport,barometer
9617,Samsung Galaxy S5 Sport,heart rate
9618,Samsung Galaxy S5 LTE-A G906S,fingerprint
9619,Samsung Galaxy S5 LTE-A G906S,accelerometer
9620,Samsung Galaxy S5 LTE-A G906S,gyro
9621,Samsung Galaxy S5 LTE-A G906S,proximity
9622,Samsung Galaxy S5 LTE-A G906S,compass
9623,Samsung Galaxy S5 LTE-A G906S,barometer
9624,Samsung Galaxy S5 LTE-A G906S,gesture
9625,Samsung Galaxy S5 LTE-A G906S,heart rate
9626,Samsung Galaxy Tab S 8.4 LTE,fingerprint
9627,Samsung Galaxy Tab S 8.4 LTE,accelerometer
9628,Samsung Galaxy Tab S 8.4 LTE,gyro
9629,Samsung Galaxy Tab S 8.4 LTE,proximity
9630,Samsung Galaxy Tab S 8.4 LTE,compass
9631,Samsung Galaxy Tab S 8.4,fingerprint
9632,Samsung Galaxy Tab S 8.4,accelerometer
9633,Samsung Galaxy Tab S 8.4,gyro
9634,Samsung Galaxy Tab S 8.4,compass
9635,Samsung Galaxy Tab S 10.5 LTE,fingerprint
9636,Samsung Galaxy Tab S 10.5 LTE,accelerometer
9637,Samsung Galaxy Tab S 10.5 LTE,gyro
9638,Samsung Galaxy Tab S 10.5 LTE,compass
9639,Samsung Galaxy Tab S 10.5,fingerprint
